user_id;product_id;rating
26759;1004;5.0
7643;1004;5.0
18370;1013;4.0
959;1002;4.0
13508;1002;5.0
14978;1002;5.0
19947;1002;5.0
28321;1002;5.0
12943;1002;5.0
32329;1013;1.0
4735;1014;2.0
20822;1002;5.0
26861;1002;5.0
20449;1002;5.0
29789;1004;5.0
14011;1014;5.0
6415;1002;5.0
20665;1002;4.0
9620;1002;5.0
6284;1013;1.0
5271;1013;1.0
8604;1013;2.0
22464;1014;5.0
9729;1014;5.0
23393;1004;5.0
27666;1002;5.0
10644;1002;5.0
14694;1002;5.0
16072;1004;5.0
23757;1002;5.0
17448;1002;5.0
13342;1004;5.0
373;1004;5.0
15774;1004;5.0
30978;1013;3.0
14413;1013;4.0
13246;1014;4.0
22740;1014;1.0
7192;1002;5.0
4975;1002;5.0
11125;1004;5.0
30398;1014;5.0
2331;1014;5.0
16921;1002;5.0
14341;1002;5.0
4629;1002;5.0
14499;1002;5.0
5831;1002;5.0
2481;1002;5.0
20503;1002;4.0
28678;1013;1.0
10925;1013;1.0
24535;1004;5.0
22051;1014;2.0
22407;1014;2.0
15805;1014;5.0
22944;1002;5.0
29379;1002;4.0
14888;1004;5.0
1103;1004;3.0
17701;1004;5.0
5761;1014;1.0
19248;1002;5.0
39;1002;4.0
9978;1002;5.0
17111;1014;4.0
6215;1002;5.0
23279;1002;4.0
23098;1002;5.0
91;1002;5.0
13223;1002;3.0
3222;1002;5.0
11179;1002;5.0
24401;1014;4.0
11261;1002;5.0
6084;1002;5.0
2109;1002;3.0
17038;1002;5.0
11293;1013;3.0
15440;1002;5.0
29339;1014;2.0
5652;1014;1.0
25538;1002;5.0
25389;1002;5.0
4066;1002;5.0
20591;1014;5.0
9495;1014;5.0
28279;1014;1.0
27757;1013;4.0
14295;1014;5.0
28584;1002;5.0
17868;1002;4.0
8949;1002;5.0
17736;1002;5.0
11511;1002;5.0
13975;1002;5.0
25797;1014;5.0
69;1014;2.0
10381;1014;2.0
29774;1014;1.0
2859;1002;5.0
25380;1014;1.0
27796;1014;4.0
22880;999;5.0
26888;1002;5.0
7418;1002;5.0
29037;1002;5.0
17328;1014;4.0
22664;1002;5.0
27450;1002;5.0
21963;1002;5.0
20939;1014;2.0
9047;1014;5.0
4910;1002;5.0
25431;1002;5.0
15388;1002;5.0
1116;1002;5.0
23385;1014;3.0
21427;1014;5.0
1344;1002;5.0
1105;1002;5.0
8782;1002;5.0
25605;1014;5.0
18852;999;5.0
11558;1014;5.0
26499;1014;5.0
474;1014;5.0
22490;1014;3.0
13792;1014;5.0
1939;1014;5.0
6028;1014;5.0
27382;999;4.0
15045;1014;3.0
14064;1014;4.0
5917;999;5.0
7767;1014;5.0
11330;999;5.0
416;1014;5.0
26654;994;5.0
20081;994;5.0
6671;999;5.0
1238;999;5.0
12622;999;5.0
19866;999;5.0
29649;994;5.0
12770;994;5.0
14599;999;4.0
508;999;1.0
16330;999;5.0
27706;999;5.0
3844;994;3.0
7032;998;3.0
149;999;5.0
4217;999;4.0
9356;994;5.0
20530;994;5.0
13902;994;5.0
14803;999;5.0
18131;999;4.0
8798;994;5.0
30528;994;4.0
495;994;4.0
31786;994;4.0
3264;994;4.0
10470;999;5.0
25099;999;4.0
13127;994;4.0
3901;998;3.0
7607;999;5.0
21668;999;5.0
32511;998;4.0
4488;998;3.0
6235;999;3.0
3751;999;5.0
6281;999;5.0
7437;999;5.0
1643;994;5.0
25040;994;5.0
3095;994;5.0
2464;998;1.0
30557;991;5.0
1434;991;5.0
26388;991;1.0
185;999;5.0
28953;999;4.0
25284;994;5.0
24284;994;5.0
9288;991;5.0
14974;994;5.0
31546;994;5.0
24097;991;5.0
10446;994;5.0
24493;994;5.0
28099;998;3.0
19650;994;5.0
5763;998;5.0
4170;991;1.0
28392;999;5.0
32072;994;5.0
12605;994;4.0
12891;998;5.0
18730;994;5.0
15259;994;5.0
3070;994;5.0
26344;991;5.0
26538;999;2.0
16343;998;3.0
30726;994;5.0
16764;994;5.0
7061;991;5.0
14701;999;5.0
682;998;5.0
31384;998;5.0
29192;994;5.0
2564;994;5.0
12455;994;4.0
3873;999;5.0
27186;999;5.0
7907;999;5.0
403;998;5.0
5833;994;5.0
1297;994;5.0
21046;994;5.0
8034;999;5.0
22939;999;5.0
15973;999;5.0
15745;999;5.0
8730;999;5.0
22267;994;1.0
16486;994;5.0
29091;991;5.0
28332;998;5.0
15426;994;5.0
22873;994;5.0
26853;994;3.0
19797;994;5.0
3309;999;5.0
10315;999;5.0
20264;998;5.0
5691;998;5.0
13862;1015;3.0
22120;991;5.0
9111;991;5.0
23879;991;5.0
3926;991;4.0
30557;999;5.0
25666;994;5.0
8792;994;5.0
12801;994;5.0
18525;991;5.0
2841;998;1.0
21444;999;5.0
13063;991;5.0
21235;991;4.0
21063;991;5.0
23354;994;4.0
3290;994;5.0
28790;994;5.0
23641;998;5.0
20407;998;5.0
28108;991;5.0
31773;991;5.0
18518;991;5.0
9947;999;5.0
25743;998;5.0
3097;994;4.0
30983;994;5.0
2827;991;5.0
11604;991;5.0
20637;999;5.0
15605;999;5.0
7016;999;5.0
24647;991;5.0
32062;994;5.0
28364;994;5.0
31128;994;5.0
23414;994;5.0
3703;998;5.0
15723;998;5.0
18251;998;5.0
23216;999;1.0
11072;999;4.0
29552;999;5.0
25118;999;5.0
6880;999;5.0
2847;999;5.0
16604;991;5.0
9088;991;5.0
18704;991;5.0
28610;990;5.0
18108;998;3.0
18938;998;5.0
31097;991;5.0
4659;991;5.0
5839;991;5.0
2720;991;5.0
2237;999;5.0
14459;999;5.0
26981;991;5.0
6631;999;5.0
23751;999;5.0
17257;999;4.0
6097;998;5.0
5264;1015;4.0
7903;991;4.0
29792;999;5.0
28267;999;5.0
7001;999;5.0
22056;998;4.0
29197;998;2.0
16406;998;1.0
17647;991;4.0
19651;991;5.0
3345;999;1.0
1612;999;5.0
31809;999;5.0
15183;999;4.0
29137;990;5.0
25825;990;3.0
3971;1015;5.0
31177;991;5.0
20351;991;5.0
4216;999;5.0
22071;998;5.0
16617;998;2.0
6998;990;5.0
30773;1015;5.0
3309;991;5.0
20723;998;5.0
17916;998;5.0
31587;1015;1.0
19747;1015;2.0
5223;990;4.0
4120;990;3.0
3292;998;1.0
25581;998;1.0
2039;1015;3.0
20632;1015;4.0
11580;1020;3.0
22786;1020;4.0
9772;998;5.0
16646;1015;5.0
15605;1020;3.0
24470;1015;5.0
17474;1008;5.0
22621;1008;5.0
3857;1008;5.0
28237;1020;2.0
592;1008;5.0
26569;1008;3.0
2096;1020;4.0
26938;1008;4.0
10084;1008;5.0
21073;1020;5.0
16659;1020;5.0
31468;1015;5.0
2768;1008;5.0
25314;1008;5.0
29160;1008;5.0
13151;1008;1.0
4096;1020;5.0
16887;1020;4.0
337;1020;5.0
24093;1008;5.0
5652;1020;2.0
10764;1020;2.0
25380;1008;2.0
13074;1015;1.0
29622;1020;5.0
4786;1020;5.0
16035;1015;5.0
27238;1015;2.0
31881;1015;4.0
5323;1015;5.0
9960;1015;5.0
22805;1015;5.0
23539;1020;4.0
4940;1020;5.0
29247;1015;5.0
8328;1020;5.0
24792;1020;5.0
20559;1015;5.0
5222;1015;5.0
25625;1020;4.0
20604;1020;5.0
13113;1020;5.0
2366;1020;5.0
22912;1020;5.0
22078;1020;2.0
24673;1015;4.0
27728;1020;5.0
27370;1015;5.0
28279;1015;3.0
32569;1015;1.0
29686;1015;5.0
23867;1015;4.0
7775;1020;5.0
14620;1020;5.0
514;1015;2.0
1123;1020;5.0
26680;1020;5.0
1047;1009;5.0
31675;1009;5.0
15220;1009;5.0
30989;1009;4.0
32172;1009;1.0
10741;1020;5.0
29339;1020;2.0
1678;1020;4.0
22655;1020;5.0
30398;1020;5.0
2128;1020;5.0
9495;1020;5.0
1766;1006;5.0
6056;1006;5.0
25155;1006;5.0
15413;1006;5.0
5742;1006;5.0
22148;1006;5.0
27076;1021;3.0
20941;1021;2.0
23009;1021;5.0
617;1021;5.0
416;1017;4.0
3963;1017;4.0
29774;1017;1.0
25380;1017;1.0
3778;1017;5.0
32208;1021;5.0
25627;1021;5.0
4152;1017;5.0
25290;1017;4.0
31409;1017;4.0
16181;1017;5.0
8100;1017;5.0
2981;1024;5.0
3497;1024;3.0
13040;1024;5.0
15971;1030;4.0
28674;1030;5.0
14428;1030;5.0
25387;1030;1.0
15728;1030;3.0
8163;1030;5.0
410;1030;5.0
3425;1030;5.0
9188;1030;4.0
20855;1030;3.0
20679;1030;4.0
26636;1030;3.0
6078;1024;3.0
17867;1024;5.0
27284;1024;5.0
11174;1024;5.0
31805;1018;1.0
12091;1024;5.0
15049;1024;5.0
23526;1018;2.0
28412;1018;2.0
23171;1018;1.0
28251;1018;2.0
31557;1018;3.0
32332;1018;4.0
25380;1018;1.0
4834;1024;3.0
29062;1018;5.0
9529;1024;4.0
24092;1024;2.0
28068;1018;5.0
5270;1018;1.0
6430;1024;4.0
31360;1024;5.0
12911;1024;5.0
17148;1024;5.0
24681;1024;5.0
9609;1025;5.0
28618;1024;4.0
22801;1024;5.0
25666;1024;5.0
18445;1024;4.0
30370;1024;2.0
25062;1024;4.0
1336;1024;5.0
5417;1024;4.0
23186;1028;5.0
975;1024;5.0
31407;1028;5.0
21585;1028;1.0
24206;1028;2.0
20310;1028;4.0
17646;1024;5.0
13257;1024;4.0
18887;1025;5.0
12137;1028;4.0
31222;1028;4.0
17775;1024;5.0
18756;1025;2.0
12214;1025;4.0
18478;1022;4.0
1111;1022;5.0
29399;1022;5.0
4285;1022;5.0
8746;1024;4.0
19195;1025;5.0
20937;1024;5.0
7596;1024;2.0
15390;1022;5.0
2548;1022;2.0
13118;1025;5.0
12843;1025;5.0
18949;1022;5.0
10782;1022;5.0
12198;1022;5.0
10731;1022;5.0
6413;1024;5.0
14883;1022;5.0
17750;1022;5.0
20840;1025;5.0
16198;1025;4.0
20092;1025;4.0
15269;1024;5.0
29895;1024;5.0
19493;1024;5.0
13679;1024;4.0
7867;1024;2.0
3374;1024;5.0
5155;1024;5.0
31455;1024;4.0
14186;1024;1.0
13364;1033;5.0
19319;1033;5.0
24054;1019;5.0
31797;1019;4.0
6470;1033;5.0
18257;1019;4.0
13400;1033;5.0
7483;1033;5.0
8660;1033;5.0
28245;1019;4.0
8467;1019;5.0
7687;1033;5.0
18211;1033;5.0
20461;1033;5.0
31716;1019;5.0
18375;1033;5.0
14190;1019;4.0
16574;1019;5.0
7615;1019;1.0
20373;1019;5.0
31021;1019;5.0
12278;1019;2.0
4356;1033;5.0
11124;1033;5.0
11932;1034;2.0
28220;1019;5.0
7012;1019;2.0
29177;1033;5.0
8561;1033;5.0
1079;1033;5.0
9056;1033;5.0
14510;1019;5.0
10890;1019;5.0
28161;1019;5.0
10227;1033;5.0
17177;1033;5.0
5757;1033;5.0
27159;1033;5.0
19465;1019;5.0
7000;1037;5.0
30606;1033;5.0
13555;1033;5.0
25224;1033;5.0
21807;1033;5.0
21146;1033;5.0
2629;1033;5.0
25885;1033;5.0
9487;1019;5.0
717;1019;5.0
16985;1034;4.0
22259;1033;5.0
26560;1012;2.0
14116;1019;1.0
21187;1035;5.0
30615;1037;5.0
18355;1033;5.0
3574;1033;5.0
7807;1033;4.0
3227;1033;5.0
21194;1033;5.0
14269;1037;5.0
29392;1037;4.0
23942;1035;4.0
3128;1037;5.0
31780;1037;5.0
12874;1037;5.0
2247;1033;5.0
30119;1033;5.0
10060;1034;4.0
24759;1035;5.0
17454;1035;4.0
4750;1035;4.0
17434;1035;5.0
24169;1012;4.0
16597;1033;5.0
15293;1033;5.0
4278;1033;5.0
9267;1033;5.0
8075;1034;3.0
2542;1034;1.0
22431;1031;4.0
9466;1031;5.0
25985;1033;5.0
9212;1033;5.0
3238;1033;3.0
18613;1033;5.0
401;1033;5.0
22490;1033;5.0
23441;1033;5.0
2764;1033;5.0
28302;1033;5.0
5658;1012;5.0
4281;1012;5.0
4433;1012;4.0
19219;1033;5.0
28565;1033;5.0
29252;1033;5.0
1958;1033;4.0
9188;1033;5.0
3628;1033;5.0
16282;1033;5.0
30201;1031;5.0
19662;1031;5.0
21126;1031;5.0
10695;1031;5.0
8315;1031;4.0
30029;1033;4.0
13642;1033;5.0
9645;1033;5.0
1840;1033;5.0
838;1033;5.0
20513;1033;5.0
13943;1016;4.0
25386;1033;5.0
13126;1033;5.0
31780;1033;5.0
14741;1016;5.0
3777;1031;5.0
31244;1012;4.0
18588;1016;5.0
23186;1031;5.0
6875;1033;5.0
32002;1033;5.0
16133;1033;5.0
7340;1033;5.0
11144;1016;2.0
17539;1016;4.0
2252;1016;5.0
30321;1031;4.0
970;1012;3.0
24276;1012;4.0
7952;1033;5.0
14594;1033;5.0
18727;1033;5.0
2492;1031;5.0
12173;1016;5.0
11269;1016;5.0
8401;1033;5.0
14620;1033;5.0
31031;1033;5.0
12358;1033;5.0
5784;1044;4.0
554;1044;5.0
21334;1031;5.0
9759;1016;4.0
5036;1016;3.0
20167;1033;4.0
18853;1033;5.0
22641;1016;5.0
29032;1033;5.0
6377;1031;5.0
31541;1031;3.0
17861;1016;5.0
28793;1048;5.0
15917;1048;5.0
32204;1031;3.0
28575;1031;5.0
10782;1031;4.0
1316;1031;4.0
15863;1044;5.0
19551;1033;5.0
154;1033;5.0
16634;1033;4.0
19793;1016;5.0
22407;1016;5.0
26576;1016;5.0
15967;1048;5.0
29375;1048;5.0
5844;1048;5.0
18141;1031;4.0
12642;1031;5.0
29698;1031;5.0
15827;1016;4.0
30799;1033;5.0
5212;1033;5.0
14883;1033;5.0
2530;1039;4.0
10809;1039;5.0
4139;1033;5.0
14339;1033;5.0
14115;1033;5.0
3892;1044;5.0
1646;1044;5.0
6798;1044;5.0
13082;1044;5.0
24502;1044;5.0
20726;1044;5.0
11245;1044;5.0
7062;1039;5.0
11405;1039;5.0
32314;1050;5.0
27802;1043;5.0
15190;1044;5.0
19311;1044;4.0
21266;1039;4.0
3613;1039;5.0
4914;1050;2.0
15555;1039;5.0
8082;1039;3.0
3185;1043;5.0
2584;1036;4.0
14726;1036;3.0
7807;1036;5.0
23441;1036;5.0
1495;1050;2.0
29184;1050;3.0
30091;1043;5.0
13113;1039;5.0
21373;1039;5.0
21692;1039;5.0
10541;1050;5.0
10304;1050;4.0
17928;1043;5.0
31106;1043;5.0
18609;1043;5.0
22927;1043;4.0
9495;1039;3.0
30478;1039;4.0
5784;1036;3.0
8972;1036;5.0
1335;1036;5.0
16384;1043;5.0
2689;1043;5.0
7668;1043;5.0
19855;1050;4.0
16522;1050;4.0
26719;1050;4.0
14201;1044;5.0
4524;1044;3.0
21555;1043;5.0
6766;1043;5.0
24016;1043;5.0
18356;1043;4.0
23481;1039;5.0
32348;1039;5.0
15189;1039;4.0
31341;1050;5.0
14008;1050;5.0
16089;1050;1.0
15555;1050;3.0
8610;1043;5.0
25594;1039;5.0
3396;1039;5.0
1283;1044;5.0
12449;1044;5.0
15930;1044;5.0
21542;1044;5.0
20850;1044;4.0
8545;1043;4.0
3004;1043;5.0
28607;1043;5.0
27302;1043;5.0
10297;1043;5.0
25912;1043;5.0
17682;1043;5.0
12659;1043;5.0
25228;1043;5.0
27408;1043;4.0
32189;1043;5.0
25836;1044;5.0
31501;1044;5.0
26218;1044;5.0
19822;1044;4.0
18712;1044;3.0
5743;1044;5.0
12659;1044;5.0
8777;1044;5.0
20298;1044;5.0
2760;1044;5.0
19718;1044;5.0
19223;1044;5.0
30799;1027;5.0
32110;1027;5.0
22819;1027;5.0
14883;1027;4.0
20568;1027;5.0
3334;1027;5.0
29022;1027;5.0
12271;1026;5.0
2224;1026;5.0
27610;1026;3.0
25001;1026;5.0
6081;1046;1.0
18194;1046;5.0
13108;1046;5.0
9021;1046;5.0
18171;1026;3.0
24477;1026;5.0
23038;1026;5.0
12078;1026;5.0
20608;1026;5.0
15519;1026;4.0
3478;1046;5.0
18076;1060;4.0
8187;1029;5.0
22151;1060;4.0
10288;1060;5.0
29736;1029;4.0
8651;1029;2.0
17670;1029;4.0
14267;1029;5.0
3899;1029;5.0
7496;1029;3.0
1186;1029;5.0
21382;1040;3.0
11235;1040;3.0
96;1040;5.0
28766;1040;5.0
31857;1040;5.0
30521;1040;4.0
13929;1040;5.0
11787;1040;5.0
21636;1029;5.0
16323;1029;4.0
8698;1059;5.0
30158;1040;5.0
17937;1029;5.0
19628;1029;5.0
18150;1059;5.0
25594;1059;5.0
5338;1059;5.0
3619;1029;4.0
27225;1040;3.0
32555;1040;5.0
5101;1040;5.0
28369;1059;5.0
8752;1029;4.0
30330;1029;5.0
10695;1029;5.0
15802;1060;2.0
3988;1029;5.0
31520;1029;5.0
10347;1029;5.0
3355;1029;5.0
14966;1029;4.0
10501;1029;4.0
17078;1029;5.0
13145;1029;5.0
24168;1029;3.0
21848;1029;4.0
31352;1060;4.0
18658;1029;5.0
6282;1029;5.0
16031;1029;4.0
9186;1029;4.0
3283;1062;1.0
12456;1058;3.0
25594;1058;4.0
4914;1049;2.0
12327;1029;4.0
6293;1029;5.0
6990;1029;5.0
6214;1029;5.0
4424;1029;4.0
27791;1060;4.0
28609;1060;5.0
2596;1062;3.0
11417;1062;5.0
1495;1049;2.0
29184;1049;3.0
28882;1029;4.0
12984;1058;5.0
4332;1058;5.0
10541;1049;5.0
10304;1049;4.0
30243;1029;3.0
1595;1029;3.0
23949;1029;3.0
23270;1062;5.0
11401;1062;5.0
15622;1058;3.0
19855;1049;4.0
16522;1049;4.0
26719;1049;4.0
13983;1029;2.0
11933;1062;5.0
6207;1062;5.0
21952;1058;3.0
4759;1058;5.0
15451;1058;4.0
31341;1049;5.0
14008;1049;5.0
16089;1049;1.0
15555;1049;3.0
23186;1029;4.0
14584;1029;5.0
18357;1029;3.0
32314;1049;5.0
20974;1062;4.0
23306;1062;1.0
7708;1029;5.0
31296;1029;5.0
21524;1062;1.0
3711;1052;5.0
17445;1029;3.0
7897;1029;4.0
7118;1060;5.0
32567;1060;5.0
9668;1062;4.0
31407;1029;4.0
6442;1029;4.0
13815;1029;4.0
14442;1029;5.0
5125;1052;5.0
10042;1062;5.0
19070;1062;5.0
17865;1060;4.0
13389;1062;4.0
4200;1062;5.0
16215;1062;4.0
11721;1029;4.0
2833;1029;3.0
17404;1029;5.0
6714;1029;5.0
30732;1060;4.0
26685;1052;5.0
9795;1029;4.0
14428;1029;4.0
5603;1062;5.0
3142;1062;5.0
32153;1062;2.0
16403;1062;5.0
5955;1052;4.0
9989;1052;5.0
2641;1029;5.0
28052;1062;1.0
21580;1062;4.0
8003;1062;5.0
24585;1062;2.0
16985;1062;4.0
17156;1029;3.0
7825;1029;4.0
7234;1029;5.0
16553;1060;4.0
25348;1062;5.0
19518;1029;5.0
18634;1029;5.0
18396;1029;2.0
9182;1029;5.0
12812;1029;4.0
26064;1029;1.0
1914;1029;4.0
12312;1029;5.0
8219;1029;5.0
31702;1029;4.0
14779;1029;4.0
11965;1062;4.0
7039;1062;5.0
30910;1062;5.0
4457;1062;1.0
6222;1062;5.0
410;1029;5.0
11895;1029;5.0
8635;1029;5.0
13267;1062;2.0
719;1062;5.0
410;1062;4.0
10833;1029;4.0
31879;1029;4.0
16018;1029;5.0
22479;1029;3.0
17934;1062;4.0
24548;1062;5.0
24002;1062;2.0
5891;1060;4.0
11700;1032;5.0
16291;1032;5.0
29758;1029;5.0
10041;1029;5.0
31414;1054;5.0
1686;1054;4.0
1282;1062;5.0
27560;1062;1.0
16540;1062;5.0
7767;1029;4.0
31733;1029;5.0
32523;1029;5.0
24643;1029;4.0
23571;1062;5.0
6122;1062;5.0
20234;1062;2.0
24410;1054;5.0
3371;1054;5.0
20559;1054;3.0
20961;1054;4.0
18482;1054;5.0
3085;1054;4.0
1665;1054;5.0
30978;1054;4.0
17521;1029;4.0
22567;1029;3.0
20383;1029;2.0
15388;1062;5.0
1575;1062;4.0
26623;1062;5.0
19319;1029;3.0
25952;1029;3.0
31780;1029;5.0
481;1029;3.0
3386;1062;5.0
28752;1029;4.0
18548;1029;5.0
15684;1062;5.0
4872;1062;5.0
22883;1062;5.0
21860;1062;5.0
22930;1032;5.0
19074;1029;5.0
29545;1029;5.0
1690;1029;4.0
23729;1029;4.0
17697;1029;5.0
28396;1029;4.0
14973;1060;4.0
17228;1029;5.0
1520;1029;4.0
4788;1029;3.0
6520;1029;3.0
14577;1029;5.0
5503;1029;4.0
8289;1060;1.0
4049;1029;5.0
3871;1029;5.0
5128;1029;5.0
18696;1029;5.0
13485;1029;5.0
27549;1060;3.0
10537;1047;5.0
15856;1047;5.0
13703;1051;1.0
30337;1029;5.0
14064;1029;3.0
18929;1029;3.0
12715;1060;5.0
3444;1047;4.0
18328;1047;4.0
4915;1047;5.0
15140;1029;5.0
5252;1029;5.0
26368;1029;5.0
32213;1029;5.0
15495;1060;3.0
27006;1029;3.0
20546;1029;4.0
22569;1029;4.0
11687;1029;5.0
20682;1029;5.0
9100;1029;5.0
13159;1051;5.0
31477;1060;5.0
2236;1032;5.0
24400;1032;5.0
21147;1032;5.0
28192;1029;5.0
3775;1029;4.0
30811;1029;5.0
6924;1029;5.0
29967;1051;5.0
9011;1051;5.0
15496;1051;5.0
5328;1029;5.0
6177;1029;5.0
4107;1029;5.0
5322;1029;5.0
8642;1029;4.0
5764;1029;4.0
27890;1029;5.0
9039;1029;2.0
17592;1029;5.0
28279;1029;4.0
25292;1029;5.0
3548;1029;5.0
28084;1029;4.0
20833;1029;5.0
26249;1029;5.0
7734;1029;5.0
28863;1060;5.0
19876;1029;4.0
26803;1029;5.0
28693;1029;4.0
14883;1029;4.0
14011;1029;5.0
1632;1029;5.0
23191;1029;5.0
15309;1029;5.0
31446;1055;2.0
21396;1060;2.0
26366;1060;5.0
3037;1032;5.0
11132;1032;5.0
10353;1055;5.0
16395;1055;3.0
14429;1060;2.0
4339;1055;3.0
21753;1055;2.0
12039;1055;4.0
15522;1055;2.0
2341;1060;5.0
2386;1060;5.0
9989;1053;5.0
26091;1053;5.0
20513;1032;5.0
1747;1060;3.0
14082;1060;2.0
3749;1060;3.0
17989;1032;5.0
23210;1032;5.0
26331;1060;1.0
18500;1060;5.0
24040;1060;2.0
15631;1060;1.0
14339;1032;5.0
21126;1032;5.0
15947;1032;5.0
7922;1060;2.0
4439;1032;5.0
27634;1032;4.0
14273;1060;5.0
21890;1053;5.0
12700;1053;5.0
25724;1053;5.0
23885;1061;4.0
3902;1061;4.0
25868;1032;5.0
24515;1032;5.0
7771;1060;5.0
2630;1060;2.0
10712;1023;5.0
28084;1023;3.0
8752;1061;4.0
19599;1061;4.0
7867;1060;4.0
32543;1053;4.0
20998;1053;5.0
26763;1023;5.0
19497;1023;3.0
31572;1023;5.0
26707;1061;3.0
18556;1061;4.0
18224;1061;4.0
28118;1032;5.0
22070;1060;2.0
1884;1060;5.0
6649;1053;5.0
6598;1061;5.0
20881;1060;5.0
2832;1061;5.0
21238;1061;1.0
24521;1060;5.0
2333;1032;5.0
32584;1032;5.0
14908;1032;5.0
13026;1032;5.0
16000;1032;5.0
9446;1053;5.0
13533;1060;2.0
29268;1060;2.0
15567;1032;5.0
13169;1032;5.0
29803;1060;1.0
2448;1060;4.0
30671;1060;5.0
30525;1032;5.0
29122;1060;4.0
28661;1041;5.0
21608;1032;5.0
5705;1032;5.0
6303;1032;5.0
21205;1060;5.0
24393;1041;5.0
22714;1041;5.0
15279;1041;5.0
7860;1041;5.0
9334;1041;5.0
2319;1041;3.0
9942;1032;5.0
15180;1041;5.0
25903;1041;5.0
8008;1041;4.0
5777;1041;5.0
7006;1060;4.0
29587;1032;5.0
20086;1032;5.0
25636;1032;5.0
29892;1053;5.0
787;1053;5.0
9691;1053;5.0
17706;1060;5.0
31465;1032;5.0
28195;1032;5.0
16481;1060;4.0
15109;1060;5.0
13253;1060;5.0
26687;1053;5.0
22968;1060;4.0
29969;1060;5.0
27964;1060;5.0
12665;1032;5.0
25984;1032;5.0
2833;1032;4.0
15742;1032;5.0
1014;1060;5.0
4061;1060;5.0
25594;1060;5.0
467;1060;3.0
28809;1060;5.0
3163;1060;5.0
25336;1060;5.0
26441;1060;4.0
28706;1060;4.0
3019;1032;5.0
15381;1032;5.0
13176;1032;5.0
25677;1032;5.0
20230;1032;5.0
10299;1032;5.0
19025;1063;1.0
25955;1063;3.0
6499;1032;5.0
31456;1032;5.0
9643;1063;4.0
24977;1063;5.0
8524;1032;5.0
15954;1032;5.0
27604;1042;5.0
18942;1032;5.0
20963;1032;5.0
31222;1032;4.0
31595;1032;5.0
22032;1063;5.0
6723;1042;5.0
23124;1042;5.0
22887;1032;5.0
30053;1032;5.0
32019;1032;5.0
31533;1032;4.0
3711;1032;5.0
21561;1042;5.0
7240;1042;5.0
8958;1063;5.0
22708;1063;5.0
19342;1063;5.0
2284;1042;5.0
1414;1042;5.0
11492;1063;5.0
13805;1063;5.0
22351;1042;5.0
5075;1063;5.0
2546;1042;5.0
8838;1063;5.0
26801;1042;5.0
1732;1042;5.0
32587;1042;5.0
1936;1042;5.0
12284;1042;5.0
19269;1042;5.0
23914;1042;5.0
13239;1042;5.0
30768;1042;5.0
1437;1045;5.0
21657;1045;5.0
1875;1045;4.0
25912;1045;5.0
20358;1045;5.0
16807;1045;5.0
1987;1042;5.0
1;1042;5.0
18154;1042;5.0
31423;1042;4.0
6856;1042;5.0
4250;1042;5.0
26774;1042;5.0
25464;1042;5.0
556;1042;5.0
1227;1042;5.0
22984;1042;5.0
29682;1042;4.0
25489;1042;5.0
10645;1042;5.0
7436;1042;5.0
2671;1042;5.0
4731;1042;5.0
30578;1042;4.0
30305;1042;5.0
28503;1042;5.0
14430;1042;4.0
22186;1042;5.0
7808;1042;5.0
16963;1042;5.0
29899;1042;5.0
11575;1042;5.0
21103;1042;4.0
12327;1042;5.0
15666;1042;5.0
30091;1042;5.0
17928;1042;5.0
10186;1042;5.0
14705;1042;5.0
10329;1042;5.0
4913;1042;5.0
21568;1042;5.0
17400;1042;4.0
22822;1042;5.0
28186;1042;4.0
26277;1042;5.0
18248;1042;5.0
27504;1042;5.0
25173;1042;3.0
7370;1042;5.0
15288;1042;5.0
7958;1042;5.0
21646;1042;5.0
31461;1042;5.0
913;1042;5.0
30190;1042;5.0
12787;1042;5.0
13150;1042;5.0
18356;1042;4.0
20872;1042;4.0
29189;1042;5.0
19470;1042;5.0
18072;1042;5.0
25135;1042;5.0
21135;1042;5.0
18854;1042;5.0
31223;1042;5.0
26964;1042;4.0
14570;1042;5.0
15874;1042;5.0
15921;1042;5.0
31572;1042;5.0
22410;1042;5.0
14955;1042;4.0
16661;1042;5.0
32496;1042;5.0
26656;1042;5.0
10348;1042;5.0
6622;1042;5.0
23101;1042;5.0
25863;1042;5.0
17048;1042;4.0
32191;1042;5.0
24773;1042;5.0
17682;1042;5.0
24190;1042;5.0
17097;1042;4.0
3092;1042;5.0
19718;1042;5.0
12910;1042;5.0
5083;1042;5.0
21374;1042;4.0
27464;1042;5.0
27809;1042;5.0
3478;1042;5.0
25228;1042;5.0
26440;1042;5.0
971;1042;5.0
13179;1042;4.0
4838;1042;5.0
1682;1042;5.0
18364;1042;5.0
23471;1066;1.0
24230;1056;5.0
4452;1056;3.0
24585;1056;2.0
26579;1056;4.0
11003;1056;5.0
14322;1056;5.0
8599;1056;5.0
25594;1056;5.0
9184;1066;5.0
14885;1066;5.0
12662;1056;5.0
2310;1066;5.0
26286;1056;5.0
17082;1056;5.0
7144;1056;5.0
27471;1056;4.0
30448;1066;5.0
18898;1056;5.0
11975;1056;5.0
27211;1056;5.0
1966;1056;5.0
25968;1066;5.0
20119;1066;5.0
6557;1056;5.0
14559;1066;5.0
24014;1056;5.0
28224;1066;4.0
1881;1066;5.0
29330;1066;3.0
13978;1056;5.0
25392;1056;5.0
